withdrawal_amount,channel_deviation_score,velocity_10m,velocity_24h,distance_from_last_terminal_km,is_off_hours,failed_auth_attempts,amount_to_avg_ratio,pattern_name,is_fraud
3800.0,0.0343,0,0,0.14,0,0,0.86,Normal Baseline Cash Withdrawal,0
1600.0,0.0518,0,1,0.16,0,0,0.67,Normal Baseline Cash Withdrawal,0
900.0,0.0523,0,0,3.63,0,0,0.21,Normal Baseline Cash Withdrawal,0
2200.0,0.0429,0,0,4.31,0,0,0.63,Normal Baseline Cash Withdrawal,0
1800.0,0.0316,0,0,4.98,0,0,0.65,Normal Baseline Cash Withdrawal,0
2100.0,0.0102,0,0,2.83,0,0,0.49,Normal Baseline Cash Withdrawal,0
8300.0,0.0202,0,3,8.61,0,0,1.93,Normal Baseline Cash Withdrawal,0
1700.0,0.0033,0,0,1.55,0,0,0.65,Normal Baseline Cash Withdrawal,0
2000.0,0.071,0,0,7.32,0,0,0.98,Normal Baseline Cash Withdrawal,0
1400.0,0.0121,0,0,7.26,0,0,0.33,Normal Baseline Cash Withdrawal,0
500.0,0.0706,0,1,0.72,0,0,0.17,Normal Baseline Cash Withdrawal,0
5700.0,0.0339,0,3,4.47,0,0,2.07,Normal Baseline Cash Withdrawal,0
1500.0,0.0419,0,1,3.32,1,0,0.43,Normal Baseline Cash Withdrawal,0
5300.0,0.0023,0,0,1.6,0,0,1.33,Normal Baseline Cash Withdrawal,0
2500.0,0.01,0,0,1.72,0,0,0.83,Normal Baseline Cash Withdrawal,0
1600.0,0.0296,0,0,2.02,0,0,0.4,Normal Baseline Cash Withdrawal,0
1200.0,0.0195,0,0,1.65,0,0,0.37,Normal Baseline Cash Withdrawal,0
1500.0,0.0236,0,3,1.47,0,1,0.43,Normal Baseline Cash Withdrawal,0
7900.0,0.0163,0,1,3.82,0,0,3.94,Normal Baseline Cash Withdrawal,0
2000.0,0.0007,0,4,1.53,0,0,0.47,Normal Baseline Cash Withdrawal,0
2800.0,0.0512,0,1,14.72,0,0,0.87,Normal Baseline Cash Withdrawal,0
3700.0,0.0497,0,1,0.3,0,0,0.98,Normal Baseline Cash Withdrawal,0
10000.0,0.0033,0,1,0.1,0,0,4.09,Normal Baseline Cash Withdrawal,0
600.0,0.0554,0,0,2.73,0,0,0.24,Normal Baseline Cash Withdrawal,0
1300.0,0.0329,0,1,0.55,0,0,0.56,Normal Baseline Cash Withdrawal,0
1700.0,0.0125,0,1,20.05,0,0,0.8,Normal Baseline Cash Withdrawal,0
1500.0,0.044,0,0,2.2,0,0,0.35,Normal Baseline Cash Withdrawal,0
5200.0,0.0611,0,0,1.92,0,0,1.51,Normal Baseline Cash Withdrawal,0
700.0,0.0555,1,3,0.1,0,0,0.17,Normal Baseline Cash Withdrawal,0
4900.0,0.0015,0,4,0.41,1,0,1.47,Normal Baseline Cash Withdrawal,0
3100.0,0.0621,0,0,3.68,0,0,0.92,Normal Baseline Cash Withdrawal,0
1800.0,0.0249,0,0,1.37,0,0,0.61,Normal Baseline Cash Withdrawal,0
1900.0,0.0083,0,1,5.23,0,0,0.54,Normal Baseline Cash Withdrawal,0
2400.0,0.0305,0,1,1.47,0,0,0.57,Normal Baseline Cash Withdrawal,0
900.0,0.0738,0,0,2.97,0,0,0.42,Normal Baseline Cash Withdrawal,0
1600.0,0.0709,0,0,0.99,0,0,0.41,Normal Baseline Cash Withdrawal,0
1300.0,0.0536,0,0,1.17,0,0,0.55,Normal Baseline Cash Withdrawal,0
600.0,0.0159,0,1,3.38,0,0,0.17,Normal Baseline Cash Withdrawal,0
1600.0,0.0023,0,0,0.24,0,0,0.61,Normal Baseline Cash Withdrawal,0
1900.0,0.0075,0,1,1.7,0,0,0.5,Normal Baseline Cash Withdrawal,0
2100.0,0.043,0,1,3.96,0,0,0.67,Normal Baseline Cash Withdrawal,0
1800.0,0.0291,0,0,3.82,0,0,0.56,Normal Baseline Cash Withdrawal,0
2300.0,0.016,0,0,0.45,0,0,0.75,Normal Baseline Cash Withdrawal,0
800.0,0.0548,0,1,1.12,0,0,0.19,Normal Baseline Cash Withdrawal,0
2400.0,0.0255,0,2,2.28,0,0,0.55,Normal Baseline Cash Withdrawal,0
1600.0,0.0879,0,0,1.87,0,0,0.58,Normal Baseline Cash Withdrawal,0
600.0,0.0076,0,2,12.18,0,0,0.28,Normal Baseline Cash Withdrawal,0
1600.0,0.0046,0,0,0.8,0,0,0.37,Normal Baseline Cash Withdrawal,0
3100.0,0.0464,0,5,2.38,0,0,0.79,Normal Baseline Cash Withdrawal,0
4900.0,0.0418,0,0,1.2,0,0,1.12,Normal Baseline Cash Withdrawal,0
8300.0,0.0404,0,2,5.09,0,0,2.68,Normal Baseline Cash Withdrawal,0
2400.0,0.0051,0,2,5.07,0,0,0.58,Normal Baseline Cash Withdrawal,0
2200.0,0.0156,0,2,8.04,1,0,0.75,Normal Baseline Cash Withdrawal,0
9800.0,0.0703,0,0,0.1,0,0,3.22,Normal Baseline Cash Withdrawal,0
3400.0,0.0446,0,1,5.47,0,0,1.14,Normal Baseline Cash Withdrawal,0
800.0,0.0173,0,2,1.26,0,0,0.25,Normal Baseline Cash Withdrawal,0
3900.0,0.059,0,0,2.17,0,0,0.88,Normal Baseline Cash Withdrawal,0
1300.0,0.05,0,1,1.13,0,0,0.58,Normal Baseline Cash Withdrawal,0
4500.0,0.0412,0,0,0.1,0,0,1.77,Normal Baseline Cash Withdrawal,0
1400.0,0.0894,0,2,7.98,0,0,0.38,Normal Baseline Cash Withdrawal,0
1900.0,0.0753,0,0,2.59,0,0,0.85,Normal Baseline Cash Withdrawal,0
2100.0,0.0799,0,0,0.94,0,0,0.51,Normal Baseline Cash Withdrawal,0
2000.0,0.0779,1,2,3.86,0,0,0.85,Normal Baseline Cash Withdrawal,0
2500.0,0.031,0,1,4.16,0,0,0.89,Normal Baseline Cash Withdrawal,0
1600.0,0.0274,0,2,1.09,0,0,0.52,Normal Baseline Cash Withdrawal,0
2600.0,0.0543,0,1,4.88,0,0,0.61,Normal Baseline Cash Withdrawal,0
2700.0,0.0875,0,0,2.29,0,0,0.68,Normal Baseline Cash Withdrawal,0
1300.0,0.0873,0,0,1.61,0,0,0.46,Normal Baseline Cash Withdrawal,0
1000.0,0.0872,0,1,0.32,0,0,0.42,Normal Baseline Cash Withdrawal,0
2200.0,0.0159,0,0,1.95,0,0,0.67,Normal Baseline Cash Withdrawal,0
6200.0,0.0884,0,0,1.11,0,0,1.9,Normal Baseline Cash Withdrawal,0
1500.0,0.0724,0,0,0.1,0,0,0.36,Normal Baseline Cash Withdrawal,0
3400.0,0.0024,0,2,3.64,0,0,0.85,Normal Baseline Cash Withdrawal,0
1500.0,0.0071,0,0,5.74,0,0,0.51,Normal Baseline Cash Withdrawal,0
3700.0,0.0544,0,0,0.44,0,0,0.97,Normal Baseline Cash Withdrawal,0
1200.0,0.0052,0,1,0.72,0,0,0.29,Normal Baseline Cash Withdrawal,0
2300.0,0.0043,0,0,0.2,0,0,1.06,Normal Baseline Cash Withdrawal,0
1500.0,0.0722,0,2,2.44,0,0,0.37,Normal Baseline Cash Withdrawal,0
4300.0,0.048,0,3,6.9,0,0,1.56,Normal Baseline Cash Withdrawal,0
4500.0,0.0234,0,0,1.19,0,0,1.12,Normal Baseline Cash Withdrawal,0
2500.0,0.0151,0,1,0.67,0,0,1.15,Normal Baseline Cash Withdrawal,0
1900.0,0.0004,0,1,12.87,0,0,0.46,Normal Baseline Cash Withdrawal,0
1200.0,0.0599,0,2,1.65,0,0,0.52,Normal Baseline Cash Withdrawal,0
1000.0,0.0213,0,1,14.03,0,0,0.24,Normal Baseline Cash Withdrawal,0
2100.0,0.0138,0,0,1.65,0,0,0.48,Normal Baseline Cash Withdrawal,0
1700.0,0.0583,0,2,6.54,0,0,0.75,Normal Baseline Cash Withdrawal,0
1400.0,0.0391,0,0,1.65,0,0,0.49,Normal Baseline Cash Withdrawal,0
1100.0,0.0166,0,0,10.31,0,0,0.36,Normal Baseline Cash Withdrawal,0
2500.0,0.0519,0,1,9.04,0,0,0.74,Normal Baseline Cash Withdrawal,0
2200.0,0.0652,0,2,2.9,0,0,0.53,Normal Baseline Cash Withdrawal,0
1900.0,0.0459,0,0,0.45,0,0,0.59,Normal Baseline Cash Withdrawal,0
1700.0,0.0375,0,0,12.49,0,0,0.39,Normal Baseline Cash Withdrawal,0
4100.0,0.0482,0,0,0.22,0,0,1.6,Normal Baseline Cash Withdrawal,0
1900.0,0.0638,0,0,1.88,0,0,0.61,Normal Baseline Cash Withdrawal,0
800.0,0.0142,0,1,1.31,0,0,0.2,Normal Baseline Cash Withdrawal,0
6200.0,0.0562,0,0,0.46,0,0,2.1,Normal Baseline Cash Withdrawal,0
5100.0,0.0008,0,1,8.4,0,0,1.43,Normal Baseline Cash Withdrawal,0
2700.0,0.0359,0,2,3.27,0,0,0.78,Normal Baseline Cash Withdrawal,0
2500.0,0.0023,0,0,2.21,0,0,0.71,Normal Baseline Cash Withdrawal,0
8200.0,0.0271,0,0,0.51,0,0,2.91,Normal Baseline Cash Withdrawal,0
1600.0,0.0009,0,2,10.05,0,0,0.71,Normal Baseline Cash Withdrawal,0
2400.0,0.0717,0,0,1.13,0,0,0.65,Normal Baseline Cash Withdrawal,0
900.0,0.0417,0,0,0.18,0,0,0.21,Normal Baseline Cash Withdrawal,0
4200.0,0.0611,0,2,4.16,0,0,1.43,Normal Baseline Cash Withdrawal,0
2100.0,0.0129,0,1,1.28,0,0,0.95,Normal Baseline Cash Withdrawal,0
1600.0,0.0182,0,0,2.33,0,0,0.58,Normal Baseline Cash Withdrawal,0
2500.0,0.0856,0,1,11.08,0,0,1.15,Normal Baseline Cash Withdrawal,0
400.0,0.0208,0,1,0.86,0,0,0.11,Normal Baseline Cash Withdrawal,0
1200.0,0.005,0,1,0.92,0,0,0.5,Normal Baseline Cash Withdrawal,0
1100.0,0.0147,0,2,6.61,0,0,0.4,Normal Baseline Cash Withdrawal,0
3500.0,0.0245,0,1,0.37,0,1,0.95,Normal Baseline Cash Withdrawal,0
4200.0,0.0287,1,2,3.77,0,0,1.09,Normal Baseline Cash Withdrawal,0
1100.0,0.0754,0,0,6.8,0,0,0.26,Normal Baseline Cash Withdrawal,0
1700.0,0.0122,0,0,0.49,0,0,0.58,Normal Baseline Cash Withdrawal,0
4600.0,0.0564,0,0,1.34,0,0,1.05,Normal Baseline Cash Withdrawal,0
600.0,0.023,0,0,3.01,0,0,0.15,Normal Baseline Cash Withdrawal,0
4400.0,0.0061,0,0,1.01,0,0,1.08,Normal Baseline Cash Withdrawal,0
4100.0,0.0072,0,1,5.03,0,0,1.5,Normal Baseline Cash Withdrawal,0
3300.0,0.0241,0,0,1.92,0,0,1.65,Normal Baseline Cash Withdrawal,0
1700.0,0.078,0,2,1.37,0,0,0.39,Normal Baseline Cash Withdrawal,0
3800.0,0.0096,0,1,7.02,0,0,1.06,Normal Baseline Cash Withdrawal,0
2400.0,0.0113,0,3,1.66,0,0,0.97,Normal Baseline Cash Withdrawal,0
2100.0,0.0797,0,1,0.45,0,0,0.57,Normal Baseline Cash Withdrawal,0
2000.0,0.0817,0,1,0.13,0,0,0.51,Normal Baseline Cash Withdrawal,0
2800.0,0.0282,0,1,0.55,0,0,0.66,Normal Baseline Cash Withdrawal,0
4200.0,0.0621,0,2,3.54,0,0,1.2,Normal Baseline Cash Withdrawal,0
1900.0,0.0429,0,1,5.41,0,0,0.49,Normal Baseline Cash Withdrawal,0
1900.0,0.052,0,2,0.11,0,0,0.93,Normal Baseline Cash Withdrawal,0
800.0,0.0464,0,1,2.25,0,0,0.21,Normal Baseline Cash Withdrawal,0
1400.0,0.0718,0,0,0.1,0,0,0.4,Normal Baseline Cash Withdrawal,0
3500.0,0.0119,0,0,0.75,0,0,0.78,Normal Baseline Cash Withdrawal,0
1200.0,0.0688,0,0,8.87,0,0,0.59,Normal Baseline Cash Withdrawal,0
1900.0,0.0536,0,1,5.22,0,0,0.91,Normal Baseline Cash Withdrawal,0
7200.0,0.0146,0,1,7.09,0,0,2.49,Normal Baseline Cash Withdrawal,0
1900.0,0.0361,0,2,3.33,0,0,0.55,Normal Baseline Cash Withdrawal,0
5100.0,0.0451,0,0,0.28,0,0,2.12,Normal Baseline Cash Withdrawal,0
5600.0,0.0898,0,0,1.92,0,0,1.9,Normal Baseline Cash Withdrawal,0
4300.0,0.0148,0,1,3.41,0,1,1.05,Normal Baseline Cash Withdrawal,0
4800.0,0.0482,0,0,6.52,0,0,1.41,Normal Baseline Cash Withdrawal,0
3500.0,0.0428,0,0,0.44,1,0,1.34,Normal Baseline Cash Withdrawal,0
1200.0,0.0324,0,0,14.8,0,0,0.41,Normal Baseline Cash Withdrawal,0
700.0,0.0343,0,0,2.68,0,0,0.25,Normal Baseline Cash Withdrawal,0
1400.0,0.0186,0,2,4.11,0,0,0.33,Normal Baseline Cash Withdrawal,0
3800.0,0.0116,0,0,1.18,0,0,1.19,Normal Baseline Cash Withdrawal,0
3800.0,0.0057,0,0,2.23,0,0,0.96,Normal Baseline Cash Withdrawal,0
300.0,0.0087,0,2,0.4,0,0,0.14,Normal Baseline Cash Withdrawal,0
3100.0,0.0413,0,1,0.41,0,0,0.83,Normal Baseline Cash Withdrawal,0
1200.0,0.0798,0,1,0.5,0,0,0.29,Normal Baseline Cash Withdrawal,0
30000.0,0.4651,5,5,643.64,1,1,10.85,Terminal Impossible Travel / Cloned Card,1
4400.0,0.0317,0,0,1.49,0,0,1.24,Normal Baseline Cash Withdrawal,0
2400.0,0.0623,0,0,1.16,0,0,1.17,Normal Baseline Cash Withdrawal,0
4400.0,0.0494,0,1,0.26,0,0,1.25,Normal Baseline Cash Withdrawal,0
1600.0,0.0644,0,1,0.61,0,0,0.42,Normal Baseline Cash Withdrawal,0
3000.0,0.0455,0,0,4.58,0,0,0.82,Normal Baseline Cash Withdrawal,0
200.0,0.0655,0,3,6.74,0,0,0.05,Normal Baseline Cash Withdrawal,0
700.0,0.0342,0,1,9.78,0,0,0.22,Normal Baseline Cash Withdrawal,0
2800.0,0.0148,0,2,5.61,0,0,0.83,Normal Baseline Cash Withdrawal,0
5800.0,0.0199,0,1,7.02,0,0,1.62,Normal Baseline Cash Withdrawal,0
1400.0,0.03,0,2,2.17,1,0,0.34,Normal Baseline Cash Withdrawal,0
7100.0,0.0101,0,1,9.47,0,0,1.74,Normal Baseline Cash Withdrawal,0
4100.0,0.0366,0,0,2.07,0,0,1.34,Normal Baseline Cash Withdrawal,0
5900.0,0.026,0,0,2.43,0,0,1.51,Normal Baseline Cash Withdrawal,0
1500.0,0.0119,0,0,3.9,0,0,0.51,Normal Baseline Cash Withdrawal,0
2600.0,0.0474,0,0,2.14,0,0,1.08,Normal Baseline Cash Withdrawal,0
7300.0,0.0486,0,0,3.83,0,0,3.52,Normal Baseline Cash Withdrawal,0
2200.0,0.0194,0,2,2.2,0,0,0.5,Normal Baseline Cash Withdrawal,0
3600.0,0.0614,0,1,6.62,0,0,1.53,Normal Baseline Cash Withdrawal,0
1800.0,0.0292,0,1,4.74,0,0,0.8,Normal Baseline Cash Withdrawal,0
2100.0,0.0553,0,0,2.14,0,0,0.93,Normal Baseline Cash Withdrawal,0
1900.0,0.0415,0,0,1.78,0,0,0.58,Normal Baseline Cash Withdrawal,0
4100.0,0.0302,0,1,5.26,0,0,1.12,Normal Baseline Cash Withdrawal,0
1900.0,0.0499,0,0,0.63,0,0,0.53,Normal Baseline Cash Withdrawal,0
3000.0,0.0447,0,1,1.25,0,0,0.67,Normal Baseline Cash Withdrawal,0
1000.0,0.0579,0,1,0.62,0,0,0.39,Normal Baseline Cash Withdrawal,0
2700.0,0.0679,0,1,2.1,1,0,0.83,Normal Baseline Cash Withdrawal,0
1700.0,0.0169,0,0,1.9,0,0,0.71,Normal Baseline Cash Withdrawal,0
1800.0,0.0343,0,0,2.15,0,0,0.61,Normal Baseline Cash Withdrawal,0
5800.0,0.084,0,0,1.43,0,0,2.48,Normal Baseline Cash Withdrawal,0
6500.0,0.025,1,1,1.06,0,0,2.51,Normal Baseline Cash Withdrawal,0
1300.0,0.0386,1,2,0.75,0,0,0.36,Normal Baseline Cash Withdrawal,0
1200.0,0.0512,0,0,7.43,0,0,0.55,Normal Baseline Cash Withdrawal,0
4800.0,0.0449,1,1,8.1,0,0,1.26,Normal Baseline Cash Withdrawal,0
5000.0,0.0856,0,1,1.15,0,0,2.17,Normal Baseline Cash Withdrawal,0
6800.0,0.0169,0,0,12.37,0,0,1.92,Normal Baseline Cash Withdrawal,0
4400.0,0.0004,0,0,0.46,0,0,1.76,Normal Baseline Cash Withdrawal,0
2400.0,0.0732,0,0,0.41,0,0,0.72,Normal Baseline Cash Withdrawal,0
1900.0,0.0536,0,0,2.9,0,0,0.55,Normal Baseline Cash Withdrawal,0
1200.0,0.0529,0,0,1.81,0,0,0.34,Normal Baseline Cash Withdrawal,0
2200.0,0.0382,0,0,1.97,0,0,1.05,Normal Baseline Cash Withdrawal,0
8300.0,0.0671,0,0,6.44,0,0,1.98,Normal Baseline Cash Withdrawal,0
1500.0,0.0495,0,0,13.29,1,0,0.64,Normal Baseline Cash Withdrawal,0
2400.0,0.0796,0,1,5.09,0,0,1.06,Normal Baseline Cash Withdrawal,0
1300.0,0.0566,0,1,0.1,0,0,0.4,Normal Baseline Cash Withdrawal,0
1100.0,0.0323,0,1,7.85,0,0,0.32,Normal Baseline Cash Withdrawal,0
1900.0,0.015,0,3,5.26,0,0,0.46,Normal Baseline Cash Withdrawal,0
1700.0,0.0553,0,1,2.91,0,0,0.42,Normal Baseline Cash Withdrawal,0
2800.0,0.0566,0,2,5.27,0,0,1.23,Normal Baseline Cash Withdrawal,0
5700.0,0.0166,0,0,4.07,0,0,2.32,Normal Baseline Cash Withdrawal,0
800.0,0.0398,0,1,3.39,0,0,0.2,Normal Baseline Cash Withdrawal,0
4200.0,0.0246,0,0,6.26,0,0,0.96,Normal Baseline Cash Withdrawal,0
2000.0,0.0447,0,0,1.19,0,0,0.46,Normal Baseline Cash Withdrawal,0
4800.0,0.0114,0,1,2.18,0,0,1.43,Normal Baseline Cash Withdrawal,0
1700.0,0.0474,0,0,1.99,0,0,0.57,Normal Baseline Cash Withdrawal,0
800.0,0.0533,0,1,6.2,0,0,0.33,Normal Baseline Cash Withdrawal,0
6600.0,0.0597,0,0,1.77,0,0,2.3,Normal Baseline Cash Withdrawal,0
2500.0,0.0072,0,0,13.87,1,0,0.85,Normal Baseline Cash Withdrawal,0
4000.0,0.0525,0,0,0.9,0,0,1.38,Normal Baseline Cash Withdrawal,0
2400.0,0.0089,0,2,1.88,0,0,0.8,Normal Baseline Cash Withdrawal,0
3400.0,0.0227,0,0,7.95,0,0,0.94,Normal Baseline Cash Withdrawal,0
1400.0,0.0182,0,0,0.72,0,0,0.54,Normal Baseline Cash Withdrawal,0
4600.0,0.008,0,0,3.32,0,0,2.02,Normal Baseline Cash Withdrawal,0
2800.0,0.0639,0,1,0.52,0,0,1.15,Normal Baseline Cash Withdrawal,0
800.0,0.0468,0,1,1.85,0,0,0.34,Normal Baseline Cash Withdrawal,0
2700.0,0.0285,0,0,1.57,0,0,0.85,Normal Baseline Cash Withdrawal,0
3500.0,0.0434,0,0,0.73,0,0,0.89,Normal Baseline Cash Withdrawal,0
1000.0,0.005,0,1,0.24,0,0,0.22,Normal Baseline Cash Withdrawal,0
2800.0,0.0242,0,1,1.99,0,0,0.9,Normal Baseline Cash Withdrawal,0
700.0,0.0407,0,1,0.9,0,0,0.22,Normal Baseline Cash Withdrawal,0
3400.0,0.0709,0,0,2.77,0,0,1.1,Normal Baseline Cash Withdrawal,0
1000.0,0.0856,0,1,1.14,0,0,0.23,Normal Baseline Cash Withdrawal,0
2500.0,0.0228,0,1,0.1,0,1,0.77,Normal Baseline Cash Withdrawal,0
3700.0,0.0025,0,0,0.84,0,0,1.13,Normal Baseline Cash Withdrawal,0
3400.0,0.0746,0,1,0.1,0,0,1.11,Normal Baseline Cash Withdrawal,0
2000.0,0.0412,0,0,6.8,0,0,0.46,Normal Baseline Cash Withdrawal,0
1000.0,0.0357,0,0,3.07,0,0,0.3,Normal Baseline Cash Withdrawal,0
2300.0,0.0043,0,0,5.79,0,0,0.91,Normal Baseline Cash Withdrawal,0
1800.0,0.0006,0,1,0.1,0,0,0.59,Normal Baseline Cash Withdrawal,0
1000.0,0.0273,0,1,1.55,0,0,0.28,Normal Baseline Cash Withdrawal,0
900.0,0.0551,0,1,0.52,0,0,0.35,Normal Baseline Cash Withdrawal,0
3800.0,0.0615,0,1,0.47,0,0,0.93,Normal Baseline Cash Withdrawal,0
1500.0,0.0344,0,0,1.25,0,0,0.68,Normal Baseline Cash Withdrawal,0
700.0,0.0217,0,0,5.11,0,0,0.18,Normal Baseline Cash Withdrawal,0
1400.0,0.0369,0,2,4.43,0,0,0.66,Normal Baseline Cash Withdrawal,0
2700.0,0.0461,0,1,16.03,0,0,0.66,Normal Baseline Cash Withdrawal,0
1100.0,0.0077,0,0,0.6,0,0,0.42,Normal Baseline Cash Withdrawal,0
1800.0,0.0703,0,1,1.23,0,0,0.64,Normal Baseline Cash Withdrawal,0
5600.0,0.0351,0,0,2.67,0,0,1.62,Normal Baseline Cash Withdrawal,0
900.0,0.0494,0,2,6.81,0,0,0.25,Normal Baseline Cash Withdrawal,0
3200.0,0.0471,0,0,1.28,0,0,0.89,Normal Baseline Cash Withdrawal,0
1800.0,0.0244,0,2,1.87,0,0,0.44,Normal Baseline Cash Withdrawal,0
4000.0,0.0443,0,0,6.79,1,0,0.96,Normal Baseline Cash Withdrawal,0
900.0,0.0886,0,0,7.38,0,0,0.2,Normal Baseline Cash Withdrawal,0
1500.0,0.045,0,0,0.16,0,0,0.4,Normal Baseline Cash Withdrawal,0
2000.0,0.0016,0,0,13.05,0,0,0.64,Normal Baseline Cash Withdrawal,0
7500.0,0.0784,0,1,1.16,0,0,2.57,Normal Baseline Cash Withdrawal,0
500.0,0.0842,0,1,0.31,0,0,0.21,Normal Baseline Cash Withdrawal,0
1300.0,0.0197,0,0,0.63,0,0,0.34,Normal Baseline Cash Withdrawal,0
2800.0,0.0404,0,2,1.97,0,0,0.83,Normal Baseline Cash Withdrawal,0
3700.0,0.039,0,0,0.5,0,0,0.89,Normal Baseline Cash Withdrawal,0
2600.0,0.0444,0,0,3.18,0,0,0.74,Normal Baseline Cash Withdrawal,0
1200.0,0.0492,0,0,2.14,0,0,0.55,Normal Baseline Cash Withdrawal,0
8000.0,0.0295,0,0,1.3,0,0,3.66,Normal Baseline Cash Withdrawal,0
2200.0,0.0889,0,1,0.26,0,0,0.73,Normal Baseline Cash Withdrawal,0
7600.0,0.0211,0,0,1.59,0,0,2.05,Normal Baseline Cash Withdrawal,0
4100.0,0.0335,0,1,3.66,0,0,0.96,Normal Baseline Cash Withdrawal,0
1400.0,0.076,0,0,12.38,0,0,0.44,Normal Baseline Cash Withdrawal,0
2100.0,0.0138,0,0,3.87,0,0,0.52,Normal Baseline Cash Withdrawal,0
1000.0,0.0409,0,0,3.37,0,0,0.3,Normal Baseline Cash Withdrawal,0
1700.0,0.0457,0,0,3.94,0,0,0.7,Normal Baseline Cash Withdrawal,0
600.0,0.0325,0,0,5.6,0,0,0.26,Normal Baseline Cash Withdrawal,0
2000.0,0.0213,0,1,0.39,0,0,0.53,Normal Baseline Cash Withdrawal,0
700.0,0.0589,0,1,4.07,0,0,0.35,Normal Baseline Cash Withdrawal,0
5400.0,0.008,0,2,2.42,0,0,1.21,Normal Baseline Cash Withdrawal,0
6700.0,0.0584,0,0,7.69,1,0,1.85,Normal Baseline Cash Withdrawal,0
2700.0,0.0892,0,2,1.65,0,0,0.9,Normal Baseline Cash Withdrawal,0
1700.0,0.039,0,0,6.8,0,0,0.41,Normal Baseline Cash Withdrawal,0
1000.0,0.0202,0,1,5.62,0,0,0.24,Normal Baseline Cash Withdrawal,0
900.0,0.0148,0,2,3.46,0,0,0.4,Normal Baseline Cash Withdrawal,0
2600.0,0.0343,0,1,2.11,0,0,1.15,Normal Baseline Cash Withdrawal,0
1000.0,0.0624,0,1,1.99,0,0,0.25,Normal Baseline Cash Withdrawal,0
500.0,0.0604,0,0,4.63,0,0,0.13,Normal Baseline Cash Withdrawal,0
2000.0,0.0222,0,0,1.93,0,0,0.56,Normal Baseline Cash Withdrawal,0
3900.0,0.0519,0,1,2.41,0,0,1.22,Normal Baseline Cash Withdrawal,0
1100.0,0.0866,0,0,24.1,0,0,0.25,Normal Baseline Cash Withdrawal,0
3000.0,0.0409,0,3,1.18,0,0,0.9,Normal Baseline Cash Withdrawal,0
2200.0,0.0324,0,0,2.13,0,0,0.5,Normal Baseline Cash Withdrawal,0
1100.0,0.0085,0,2,2.41,0,0,0.39,Normal Baseline Cash Withdrawal,0
4000.0,0.085,0,0,0.37,0,0,1.66,Normal Baseline Cash Withdrawal,0
3100.0,0.0112,0,1,0.68,0,0,1.32,Normal Baseline Cash Withdrawal,0
1600.0,0.0548,0,0,12.93,0,0,0.53,Normal Baseline Cash Withdrawal,0
3300.0,0.0662,0,1,0.68,0,0,1.2,Normal Baseline Cash Withdrawal,0
8700.0,0.002,0,1,9.39,0,0,2.22,Normal Baseline Cash Withdrawal,0
3300.0,0.0406,0,2,7.89,0,0,0.78,Normal Baseline Cash Withdrawal,0
7300.0,0.0034,0,1,1.11,0,0,2.22,Normal Baseline Cash Withdrawal,0
700.0,0.0199,0,1,3.97,0,0,0.19,Normal Baseline Cash Withdrawal,0
1100.0,0.0303,0,1,2.92,0,1,0.32,Normal Baseline Cash Withdrawal,0
4200.0,0.0247,0,3,6.3,0,0,1.22,Normal Baseline Cash Withdrawal,0
2900.0,0.0801,0,1,0.41,0,0,1.29,Normal Baseline Cash Withdrawal,0
1700.0,0.077,0,0,0.6,0,0,0.55,Normal Baseline Cash Withdrawal,0
5200.0,0.063,0,0,0.37,0,0,1.25,Normal Baseline Cash Withdrawal,0
6500.0,0.0168,1,2,1.36,0,0,1.69,Normal Baseline Cash Withdrawal,0
11600.0,0.074,0,2,8.02,0,0,4.76,Normal Baseline Cash Withdrawal,0
1300.0,0.0857,0,0,0.61,0,0,0.54,Normal Baseline Cash Withdrawal,0
4800.0,0.0267,0,0,4.56,0,0,1.98,Normal Baseline Cash Withdrawal,0
900.0,0.0203,0,0,6.61,0,0,0.2,Normal Baseline Cash Withdrawal,0
1500.0,0.0475,0,1,0.94,0,0,0.35,Normal Baseline Cash Withdrawal,0
3100.0,0.0583,0,0,18.44,0,0,1.17,Normal Baseline Cash Withdrawal,0
800.0,0.0332,0,0,1.49,0,1,0.23,Normal Baseline Cash Withdrawal,0
5000.0,0.0041,0,2,3.79,0,0,1.16,Normal Baseline Cash Withdrawal,0
1500.0,0.0742,0,0,1.87,0,0,0.58,Normal Baseline Cash Withdrawal,0
2300.0,0.0422,0,0,4.6,0,0,0.84,Normal Baseline Cash Withdrawal,0
1500.0,0.048,0,1,3.29,0,0,0.4,Normal Baseline Cash Withdrawal,0
7200.0,0.0527,0,3,4.97,0,0,1.96,Normal Baseline Cash Withdrawal,0
3600.0,0.0675,0,1,4.32,0,0,0.82,Normal Baseline Cash Withdrawal,0
1700.0,0.018,0,0,1.89,0,0,0.47,Normal Baseline Cash Withdrawal,0
2000.0,0.013,0,0,1.05,0,0,0.82,Normal Baseline Cash Withdrawal,0
1900.0,0.0245,0,0,8.5,0,0,0.54,Normal Baseline Cash Withdrawal,0
1300.0,0.0529,0,2,3.15,0,0,0.39,Normal Baseline Cash Withdrawal,0
1400.0,0.0153,0,0,0.78,0,0,0.32,Normal Baseline Cash Withdrawal,0
8800.0,0.0163,0,1,1.63,0,0,2.06,Normal Baseline Cash Withdrawal,0
