amount,velocity_10m,velocity_24h,distance_from_last_km,is_new_device,pattern_name,is_fraud
1719.43,1,3,8.6,0,Normal Legitimate Activity,0
7762.38,0,1,15.74,0,Normal Legitimate Activity,0
762.12,0,2,2.75,0,Normal Legitimate Activity,0
1141.33,0,1,32.02,0,Normal Legitimate Activity,0
1109.77,0,2,15.81,0,Normal Legitimate Activity,0
3460.64,0,0,0.25,0,Normal Legitimate Activity,0
3023.68,0,1,5.15,0,Normal Legitimate Activity,0
808.67,0,3,0.78,0,Normal Legitimate Activity,0
6109.92,0,1,2.88,0,Normal Legitimate Activity,0
1091.75,0,0,3.17,0,Normal Legitimate Activity,0
1959.45,0,1,1.78,0,Normal Legitimate Activity,0
1815.35,0,4,2.15,0,Normal Legitimate Activity,0
487.88,0,1,3.5,0,Normal Legitimate Activity,0
4254.1,0,3,1.07,0,Normal Legitimate Activity,0
555.4,0,3,8.38,0,Normal Legitimate Activity,0
1421.72,0,2,2.73,0,Normal Legitimate Activity,0
1248.03,0,0,3.48,0,Normal Legitimate Activity,0
1206.27,0,1,5.79,0,Normal Legitimate Activity,0
342.36,0,1,18.22,0,Normal Legitimate Activity,0
1517.42,0,1,4.62,0,Normal Legitimate Activity,0
1234.54,0,3,6.96,0,Normal Legitimate Activity,0
1625.65,0,0,13.49,1,Normal Legitimate Activity,0
8904.89,1,3,0.54,0,Normal Legitimate Activity,0
1821.59,0,3,5.6,0,Normal Legitimate Activity,0
2545.25,0,3,0.17,0,Normal Legitimate Activity,0
1050.53,0,1,7.0,0,Normal Legitimate Activity,0
435.49,4,9,43.45,1,T2_158: Historical Behaviour Break,1
3200.65,0,3,0.24,0,Normal Legitimate Activity,0
2799.9,0,2,0.92,0,Normal Legitimate Activity,0
793.01,1,3,11.96,0,Normal Legitimate Activity,0
2120.94,0,2,6.67,0,Normal Legitimate Activity,0
206.16,0,0,1.55,0,Normal Legitimate Activity,0
4725.15,0,2,2.48,0,Normal Legitimate Activity,0
1786.18,1,1,0.47,0,Normal Legitimate Activity,0
453.02,0,3,10.59,0,Normal Legitimate Activity,0
2569.43,0,0,0.5,0,Normal Legitimate Activity,0
468.04,1,2,4.29,0,Normal Legitimate Activity,0
2774.19,0,1,0.35,0,Normal Legitimate Activity,0
575.63,0,0,2.27,0,Normal Legitimate Activity,0
1719.22,0,1,0.55,0,Normal Legitimate Activity,0
1896.11,0,2,3.92,0,Normal Legitimate Activity,0
6618.14,0,1,7.31,0,Normal Legitimate Activity,0
1590.56,0,1,12.15,0,Normal Legitimate Activity,0
1536.04,1,2,1.24,0,Normal Legitimate Activity,0
1120.79,0,2,0.35,0,Normal Legitimate Activity,0
1850.97,0,2,4.79,0,Normal Legitimate Activity,0
690.34,0,2,1.58,0,Normal Legitimate Activity,0
2121.9,0,2,7.54,0,Normal Legitimate Activity,0
391.0,0,2,1.63,1,Normal Legitimate Activity,0
733.82,0,0,2.73,0,Normal Legitimate Activity,0
6888.23,0,1,21.29,0,Normal Legitimate Activity,0
2742.9,0,1,6.99,0,Normal Legitimate Activity,0
659.57,0,2,7.12,0,Normal Legitimate Activity,0
796.27,0,1,1.72,0,Normal Legitimate Activity,0
1335.46,0,0,6.96,0,Normal Legitimate Activity,0
1554.86,0,1,3.68,0,Normal Legitimate Activity,0
1090.24,0,2,0.84,0,Normal Legitimate Activity,0
4899.99,0,0,4.75,0,Normal Legitimate Activity,0
1132.13,0,1,4.53,0,Normal Legitimate Activity,0
253.08,0,2,26.48,0,Normal Legitimate Activity,0
624.25,0,1,11.0,0,Normal Legitimate Activity,0
1157.24,0,3,1.43,0,Normal Legitimate Activity,0
966.52,1,2,3.74,0,Normal Legitimate Activity,0
2847.01,0,3,1.19,0,Normal Legitimate Activity,0
603.68,0,4,1.43,1,Normal Legitimate Activity,0
678.26,0,2,6.65,0,Normal Legitimate Activity,0
1958.84,0,2,1.45,0,Normal Legitimate Activity,0
593.65,0,3,0.13,0,Normal Legitimate Activity,0
512.01,0,0,10.74,0,Normal Legitimate Activity,0
1721.13,0,0,5.38,0,Normal Legitimate Activity,0
878.95,0,3,2.3,0,Normal Legitimate Activity,0
3384.98,0,3,15.73,0,Normal Legitimate Activity,0
1139.74,0,4,2.55,0,Normal Legitimate Activity,0
16833.27,0,0,37.69,0,Normal Legitimate Activity,0
1928.02,0,3,1.01,0,Normal Legitimate Activity,0
2267.73,0,1,8.33,0,Normal Legitimate Activity,0
1968.89,0,2,10.41,0,Normal Legitimate Activity,0
2279.52,0,7,2.32,0,Normal Legitimate Activity,0
5085.72,0,5,1.65,0,Normal Legitimate Activity,0
699.4,1,3,3.49,0,Normal Legitimate Activity,0
379.35,0,1,8.76,0,Normal Legitimate Activity,0
7834.97,0,2,4.54,0,Normal Legitimate Activity,0
17954.88,0,1,0.41,0,Normal Legitimate Activity,0
452.21,0,0,0.11,0,Normal Legitimate Activity,0
2052.11,0,2,2.89,0,Normal Legitimate Activity,0
1122.03,0,2,0.34,0,Normal Legitimate Activity,0
1572.14,0,1,7.65,0,Normal Legitimate Activity,0
2405.12,0,1,16.05,0,Normal Legitimate Activity,0
190147.61,5,11,25.44,1,T2_157: Single-Transaction Isolation,1
3926.1,0,2,3.19,0,Normal Legitimate Activity,0
3574.26,0,3,4.01,0,Normal Legitimate Activity,0
1380.31,1,3,0.18,0,Normal Legitimate Activity,0
852.48,0,2,11.34,0,Normal Legitimate Activity,0
110.29,0,5,8.07,0,Normal Legitimate Activity,0
282.17,0,3,4.32,0,Normal Legitimate Activity,0
3057.36,0,1,4.89,0,Normal Legitimate Activity,0
1454.07,1,2,4.31,0,Normal Legitimate Activity,0
3617.37,0,2,5.11,0,Normal Legitimate Activity,0
339.26,0,3,2.94,0,Normal Legitimate Activity,0
1244.93,0,0,6.13,0,Normal Legitimate Activity,0
1323.74,0,4,6.11,0,Normal Legitimate Activity,0
3744.68,0,3,1.15,1,Normal Legitimate Activity,0
1548.26,0,3,1.18,0,Normal Legitimate Activity,0
3342.64,0,2,7.15,0,Normal Legitimate Activity,0
820.5,0,0,6.46,0,Normal Legitimate Activity,0
835.7,0,2,4.84,0,Normal Legitimate Activity,0
356.05,0,2,8.42,0,Normal Legitimate Activity,0
9514.29,0,4,4.78,0,Normal Legitimate Activity,0
332.61,0,2,0.55,0,Normal Legitimate Activity,0
3921.23,0,1,0.1,0,Normal Legitimate Activity,0
3679.23,0,3,4.71,0,Normal Legitimate Activity,0
7336.98,1,3,9.58,0,Normal Legitimate Activity,0
1621.51,0,3,3.57,0,Normal Legitimate Activity,0
4302.02,0,0,1.08,0,Normal Legitimate Activity,0
877.42,0,1,0.51,0,Normal Legitimate Activity,0
1713.06,0,0,5.21,0,Normal Legitimate Activity,0
1308.68,0,0,1.51,0,Normal Legitimate Activity,0
1297.37,0,3,1.57,0,Normal Legitimate Activity,0
787.86,0,1,13.35,0,Normal Legitimate Activity,0
429.71,0,1,15.07,0,Normal Legitimate Activity,0
2002.81,0,2,0.31,0,Normal Legitimate Activity,0
1794.49,0,0,5.38,0,Normal Legitimate Activity,0
1729.34,0,3,0.56,0,Normal Legitimate Activity,0
3842.78,0,4,15.02,0,Normal Legitimate Activity,0
2013.71,0,1,13.49,0,Normal Legitimate Activity,0
2082.76,0,0,2.99,0,Normal Legitimate Activity,0
1414.65,0,2,3.36,0,Normal Legitimate Activity,0
80616.84,3,23,34.89,0,T0_33: Short-Lived Activity,1
1474.42,0,1,3.92,0,Normal Legitimate Activity,0
2719.91,0,3,6.24,0,Normal Legitimate Activity,0
4791.73,1,3,2.07,0,Normal Legitimate Activity,0
683.28,0,2,3.62,0,Normal Legitimate Activity,0
3731.99,0,2,9.45,0,Normal Legitimate Activity,0
1003.15,1,4,5.49,0,Normal Legitimate Activity,0
2832.17,0,4,1.71,0,Normal Legitimate Activity,0
867.03,0,2,9.64,0,Normal Legitimate Activity,0
544.87,0,2,0.37,0,Normal Legitimate Activity,0
637.66,0,0,0.5,0,Normal Legitimate Activity,0
7210.01,4,13,19.93,1,T0_59: Weekend Activity Shift,1
1040.65,0,0,5.6,0,Normal Legitimate Activity,0
356.13,0,3,2.75,0,Normal Legitimate Activity,0
240.31,0,1,3.31,0,Normal Legitimate Activity,0
338.9,0,3,1.26,0,Normal Legitimate Activity,0
809.6,0,1,6.58,0,Normal Legitimate Activity,0
851.34,0,1,4.17,1,Normal Legitimate Activity,0
3591.65,0,2,8.27,0,Normal Legitimate Activity,0
820.49,0,1,4.41,0,Normal Legitimate Activity,0
323.67,0,2,5.52,0,Normal Legitimate Activity,0
5128.99,0,2,9.49,0,Normal Legitimate Activity,0
407.1,0,0,4.88,0,Normal Legitimate Activity,0
1890.88,0,4,0.79,0,Normal Legitimate Activity,0
519.91,0,3,4.28,0,Normal Legitimate Activity,0
1296.25,0,2,20.6,0,Normal Legitimate Activity,0
1405.65,0,1,0.09,0,Normal Legitimate Activity,0
2343.17,0,2,16.2,0,Normal Legitimate Activity,0
413.65,0,1,0.96,0,Normal Legitimate Activity,0
255.31,0,2,1.79,0,Normal Legitimate Activity,0
3101.54,0,1,8.76,0,Normal Legitimate Activity,0
753.04,1,1,6.43,0,Normal Legitimate Activity,0
1785.54,0,2,2.36,0,Normal Legitimate Activity,0
386.13,0,0,7.58,0,Normal Legitimate Activity,0
882.1,0,2,3.71,0,Normal Legitimate Activity,0
2289.62,0,0,14.77,0,Normal Legitimate Activity,0
1828.15,0,1,2.27,0,Normal Legitimate Activity,0
2282.83,0,2,4.96,0,Normal Legitimate Activity,0
933.85,0,2,7.09,0,Normal Legitimate Activity,0
512.51,0,0,1.75,0,Normal Legitimate Activity,0
4371.52,0,1,3.27,0,Normal Legitimate Activity,0
1341.27,0,2,2.85,0,Normal Legitimate Activity,0
1371.23,0,5,12.46,0,Normal Legitimate Activity,0
3443.34,0,0,0.08,0,Normal Legitimate Activity,0
1149.04,0,0,6.54,0,Normal Legitimate Activity,0
330.8,0,4,0.59,0,Normal Legitimate Activity,0
1042.24,0,1,7.05,0,Normal Legitimate Activity,0
911.46,1,3,8.12,0,Normal Legitimate Activity,0
2334.74,0,3,10.89,0,Normal Legitimate Activity,0
3219.17,0,1,5.66,0,Normal Legitimate Activity,0
1937.75,0,1,5.84,0,Normal Legitimate Activity,0
664.93,0,1,1.02,0,Normal Legitimate Activity,0
729.98,0,1,4.17,0,Normal Legitimate Activity,0
1355.08,0,0,4.45,0,Normal Legitimate Activity,0
946.2,0,3,2.53,0,Normal Legitimate Activity,0
1283.8,0,1,5.94,0,Normal Legitimate Activity,0
12020.82,0,0,7.36,0,Normal Legitimate Activity,0
1943.95,0,0,2.13,0,Normal Legitimate Activity,0
28050.39,6,18,93.27,0,T2_150: Group-to-External Flow,1
4238.29,0,2,2.07,0,Normal Legitimate Activity,0
486.51,0,1,0.59,0,Normal Legitimate Activity,0
383.34,0,4,6.36,0,Normal Legitimate Activity,0
1927.29,0,1,2.28,0,Normal Legitimate Activity,0
1651.16,0,4,7.86,0,Normal Legitimate Activity,0
6388.97,0,4,5.16,0,Normal Legitimate Activity,0
2941.66,0,1,2.27,0,Normal Legitimate Activity,0
3462.04,0,0,0.48,0,Normal Legitimate Activity,0
4232.54,0,2,0.09,0,Normal Legitimate Activity,0
852.03,0,0,5.71,0,Normal Legitimate Activity,0
252.52,0,0,8.35,0,Normal Legitimate Activity,0
330.05,0,2,5.68,0,Normal Legitimate Activity,0
1455.51,0,0,4.13,0,Normal Legitimate Activity,0
423.39,0,1,0.06,0,Normal Legitimate Activity,0
838.34,0,1,2.0,0,Normal Legitimate Activity,0
829.28,0,4,8.77,0,Normal Legitimate Activity,0
5923.38,0,2,11.86,0,Normal Legitimate Activity,0
1554.94,1,2,2.17,0,Normal Legitimate Activity,0
2260.22,0,2,1.44,0,Normal Legitimate Activity,0
855.94,1,4,3.69,0,Normal Legitimate Activity,0
1810.17,0,3,9.21,0,Normal Legitimate Activity,0
223.02,0,0,0.11,0,Normal Legitimate Activity,0
199799.22,5,33,62.73,0,T0_58: Transaction Gap Anomaly,1
904.5,0,3,2.63,0,Normal Legitimate Activity,0
6907.98,0,0,0.78,0,Normal Legitimate Activity,0
973.92,0,5,5.1,0,Normal Legitimate Activity,0
612.0,0,1,1.45,0,Normal Legitimate Activity,0
5075.27,0,4,2.08,0,Normal Legitimate Activity,0
270.08,0,1,3.85,0,Normal Legitimate Activity,0
769.24,0,3,11.11,0,Normal Legitimate Activity,0
347.06,0,0,0.92,0,Normal Legitimate Activity,0
1563.98,0,1,0.62,0,Normal Legitimate Activity,0
1621.76,0,3,2.69,0,Normal Legitimate Activity,0
692.3,0,1,12.43,0,Normal Legitimate Activity,0
1464.32,0,5,7.88,0,Normal Legitimate Activity,0
1360.37,0,0,2.91,0,Normal Legitimate Activity,0
900.52,1,2,2.33,0,Normal Legitimate Activity,0
3171.02,0,1,44.35,0,Normal Legitimate Activity,0
3084.64,0,0,2.36,0,Normal Legitimate Activity,0
1906.04,0,1,15.8,0,Normal Legitimate Activity,0
1158.71,0,0,5.35,0,Normal Legitimate Activity,0
843.25,0,1,0.03,0,Normal Legitimate Activity,0
500.52,0,1,6.93,0,Normal Legitimate Activity,0
3366.9,0,1,8.22,0,Normal Legitimate Activity,0
6417.37,0,1,1.95,0,Normal Legitimate Activity,0
2935.01,0,2,1.0,0,Normal Legitimate Activity,0
3364.21,0,3,1.86,0,Normal Legitimate Activity,0
813.85,0,0,3.77,0,Normal Legitimate Activity,0
449.14,0,5,0.44,0,Normal Legitimate Activity,0
1007.42,0,2,17.68,0,Normal Legitimate Activity,0
944.25,0,2,12.66,0,Normal Legitimate Activity,0
758.6,0,5,0.52,0,Normal Legitimate Activity,0
623.98,0,1,3.27,0,Normal Legitimate Activity,0
4688.56,0,4,2.86,0,Normal Legitimate Activity,0
444.65,0,2,7.36,0,Normal Legitimate Activity,0
256.32,0,7,10.09,0,Normal Legitimate Activity,0
520.77,0,2,33.43,0,Normal Legitimate Activity,0
1096.28,0,0,7.15,0,Normal Legitimate Activity,0
3714.62,0,4,0.74,0,Normal Legitimate Activity,0
7498.34,0,2,1.62,0,Normal Legitimate Activity,0
554.47,0,3,1.59,0,Normal Legitimate Activity,0
1837.91,0,2,7.16,0,Normal Legitimate Activity,0
998.66,0,0,1.0,0,Normal Legitimate Activity,0
852.68,0,3,2.86,0,Normal Legitimate Activity,0
1295.84,0,0,15.99,0,Normal Legitimate Activity,0
840.55,0,3,2.3,0,Normal Legitimate Activity,0
3120.39,0,4,10.42,0,Normal Legitimate Activity,0
631.83,0,2,4.44,0,Normal Legitimate Activity,0
820.65,0,3,9.67,0,Normal Legitimate Activity,0
425.72,0,4,7.6,0,Normal Legitimate Activity,0
4855.71,0,1,1.47,0,Normal Legitimate Activity,0
724.03,0,2,2.77,0,Normal Legitimate Activity,0
2047.53,0,2,0.75,0,Normal Legitimate Activity,0
4022.77,0,0,14.54,0,Normal Legitimate Activity,0
840.19,0,5,9.99,0,Normal Legitimate Activity,0
2666.73,0,0,0.57,0,Normal Legitimate Activity,0
960.25,0,1,3.95,1,Normal Legitimate Activity,0
420.97,0,0,3.35,0,Normal Legitimate Activity,0
4195.44,0,2,1.92,0,Normal Legitimate Activity,0
694.95,0,5,3.44,0,Normal Legitimate Activity,0
1801.39,0,1,3.19,0,Normal Legitimate Activity,0
1472.85,0,3,2.33,0,Normal Legitimate Activity,0
620.38,0,0,0.27,0,Normal Legitimate Activity,0
808.47,0,3,3.33,0,Normal Legitimate Activity,0
1273.44,0,0,0.87,0,Normal Legitimate Activity,0
1825.01,0,2,23.29,0,Normal Legitimate Activity,0
4150.94,0,0,0.75,0,Normal Legitimate Activity,0
4914.49,0,1,2.5,0,Normal Legitimate Activity,0
1325.76,0,2,3.16,0,Normal Legitimate Activity,0
1665.95,0,3,0.72,0,Normal Legitimate Activity,0
993.6,0,1,3.73,0,Normal Legitimate Activity,0
885.1,1,2,11.03,0,Normal Legitimate Activity,0
960.75,0,0,6.32,0,Normal Legitimate Activity,0
192.62,1,2,10.08,0,Normal Legitimate Activity,0
5177.32,0,3,3.88,0,Normal Legitimate Activity,0
1486.54,0,5,4.25,0,Normal Legitimate Activity,0
304.8,0,4,0.62,0,Normal Legitimate Activity,0
4833.22,0,3,9.31,0,Normal Legitimate Activity,0
2065.85,0,4,13.93,0,Normal Legitimate Activity,0
800.18,0,0,9.92,0,Normal Legitimate Activity,0
411.46,0,3,22.03,0,Normal Legitimate Activity,0
4138.84,0,2,1.56,0,Normal Legitimate Activity,0
2731.11,0,1,4.77,0,Normal Legitimate Activity,0
858.19,0,2,8.38,0,Normal Legitimate Activity,0
2046.56,0,2,2.15,0,Normal Legitimate Activity,0
910.89,0,0,4.71,0,Normal Legitimate Activity,0
869.44,1,5,1.07,0,Normal Legitimate Activity,0
999.82,0,3,3.57,0,Normal Legitimate Activity,0
375.46,0,1,0.07,0,Normal Legitimate Activity,0
778.34,0,4,3.76,0,Normal Legitimate Activity,0
3557.73,0,3,1.08,0,Normal Legitimate Activity,0
1699.54,0,0,6.17,0,Normal Legitimate Activity,0
433.66,3,23,14.44,0,T0_103: Unusual Final Destination,1
2699.74,0,3,9.93,0,Normal Legitimate Activity,0
13492.48,0,5,4.49,0,Normal Legitimate Activity,0
1483.01,0,2,1.55,0,Normal Legitimate Activity,0
3086.25,1,4,10.23,0,Normal Legitimate Activity,0
664.8,0,2,2.57,0,Normal Legitimate Activity,0
126.08,0,4,0.54,0,Normal Legitimate Activity,0
977.56,0,2,9.55,0,Normal Legitimate Activity,0
7882.75,0,0,9.16,0,Normal Legitimate Activity,0
1288.14,0,2,3.84,0,Normal Legitimate Activity,0
2341.03,0,2,1.16,0,Normal Legitimate Activity,0
2072.0,0,4,4.81,0,Normal Legitimate Activity,0
368.55,0,1,2.38,0,Normal Legitimate Activity,0
151.92,0,1,2.05,0,Normal Legitimate Activity,0
196.24,0,2,0.29,0,Normal Legitimate Activity,0
926.24,0,1,8.83,0,Normal Legitimate Activity,0
455.1,0,3,1.69,0,Normal Legitimate Activity,0
2223.02,0,0,5.42,0,Normal Legitimate Activity,0
363.0,0,3,0.32,0,Normal Legitimate Activity,0
1764.29,0,3,3.73,0,Normal Legitimate Activity,0
601.29,0,5,4.6,0,Normal Legitimate Activity,0
2306.58,1,5,13.79,0,Normal Legitimate Activity,0
413.38,0,4,9.91,0,Normal Legitimate Activity,0
3495.38,0,0,10.37,0,Normal Legitimate Activity,0
1293.12,0,3,9.93,0,Normal Legitimate Activity,0
720.47,0,2,14.6,0,Normal Legitimate Activity,0
574.18,0,8,6.76,0,Normal Legitimate Activity,0
607.53,0,1,10.26,0,Normal Legitimate Activity,0
562.85,0,1,1.33,0,Normal Legitimate Activity,0
1087.91,0,1,7.71,0,Normal Legitimate Activity,0
530.94,0,0,6.5,0,Normal Legitimate Activity,0
546.5,0,3,4.18,0,Normal Legitimate Activity,0
677.91,0,3,11.23,0,Normal Legitimate Activity,0
1323.9,0,2,0.34,0,Normal Legitimate Activity,0
1763.91,1,2,2.32,0,Normal Legitimate Activity,0
1703.68,0,1,1.32,0,Normal Legitimate Activity,0
29779.22,2,16,63.0,1,T0_35: Income Mismatch,1
1655.91,0,4,0.78,0,Normal Legitimate Activity,0
1238.9,0,4,12.38,0,Normal Legitimate Activity,0
190.3,1,2,0.48,0,Normal Legitimate Activity,0
1187.47,0,2,0.51,0,Normal Legitimate Activity,0
2151.79,0,2,1.02,0,Normal Legitimate Activity,0
610.03,0,0,2.2,0,Normal Legitimate Activity,0
2444.45,0,4,10.54,1,Normal Legitimate Activity,0
1139.78,0,2,6.96,0,Normal Legitimate Activity,0
1335.7,0,0,0.89,0,Normal Legitimate Activity,0
3441.98,0,3,0.67,0,Normal Legitimate Activity,0
4731.02,0,1,3.78,0,Normal Legitimate Activity,0
1472.98,0,4,0.5,0,Normal Legitimate Activity,0
601.34,0,1,1.31,0,Normal Legitimate Activity,0
3674.55,0,1,2.6,0,Normal Legitimate Activity,0
14783.34,0,3,7.54,0,Normal Legitimate Activity,0
831.68,0,2,2.79,0,Normal Legitimate Activity,0
5476.76,7,19,5.87,0,T0_87: Consecutive Transfers,1
1942.77,0,2,4.38,0,Normal Legitimate Activity,0
2947.52,0,1,7.14,0,Normal Legitimate Activity,0
1062.21,0,2,4.49,0,Normal Legitimate Activity,0
2370.54,1,2,5.62,0,Normal Legitimate Activity,0
411.91,0,3,11.96,0,Normal Legitimate Activity,0
1561.85,0,2,0.01,0,Normal Legitimate Activity,0
6786.52,0,1,8.49,0,Normal Legitimate Activity,0
2412.48,0,1,3.45,0,Normal Legitimate Activity,0
792.84,0,3,9.18,0,Normal Legitimate Activity,0
528.11,1,1,1.01,0,Normal Legitimate Activity,0
687.54,0,0,4.07,0,Normal Legitimate Activity,0
2794.14,0,0,2.47,0,Normal Legitimate Activity,0
2278.84,0,4,4.23,0,Normal Legitimate Activity,0
1488.12,0,1,2.56,0,Normal Legitimate Activity,0
1924.44,0,2,28.01,0,Normal Legitimate Activity,0
899.34,1,3,4.29,0,Normal Legitimate Activity,0
293.98,0,3,2.65,0,Normal Legitimate Activity,0
122.19,0,1,6.99,0,Normal Legitimate Activity,0
2318.45,0,2,0.84,0,Normal Legitimate Activity,0
4922.87,0,4,4.96,0,Normal Legitimate Activity,0
3440.79,0,4,28.64,0,Normal Legitimate Activity,0
1483.12,0,4,5.16,0,Normal Legitimate Activity,0
4801.61,0,1,0.16,0,Normal Legitimate Activity,0
2422.68,0,2,3.24,0,Normal Legitimate Activity,0
680.73,0,0,3.4,0,Normal Legitimate Activity,0
172.87,1,4,5.51,0,Normal Legitimate Activity,0
1289.39,0,3,4.01,0,Normal Legitimate Activity,0
1695.35,0,5,1.02,0,Normal Legitimate Activity,0
225.4,0,4,0.83,0,Normal Legitimate Activity,0
1723.98,0,1,4.35,0,Normal Legitimate Activity,0
887.06,0,1,0.83,0,Normal Legitimate Activity,0
1012.96,0,2,3.94,0,Normal Legitimate Activity,0
106143.53,24,47,193.21,1,T0_1: Rapid Transfer,1
479.79,0,2,5.59,0,Normal Legitimate Activity,0
2125.9,0,1,3.12,0,Normal Legitimate Activity,0
2723.96,0,1,0.51,0,Normal Legitimate Activity,0
1758.62,0,0,1.55,1,Normal Legitimate Activity,0
1775.62,0,3,2.6,0,Normal Legitimate Activity,0
2973.95,0,5,4.36,0,Normal Legitimate Activity,0
1081.46,0,2,4.58,0,Normal Legitimate Activity,0
2770.93,0,0,1.57,0,Normal Legitimate Activity,0
191.49,0,2,4.43,0,Normal Legitimate Activity,0
2654.61,1,1,0.19,0,Normal Legitimate Activity,0
1740.59,0,1,2.88,0,Normal Legitimate Activity,0
980.45,0,0,1.21,0,Normal Legitimate Activity,0
916.87,0,2,3.32,0,Normal Legitimate Activity,0
3642.49,0,3,4.6,0,Normal Legitimate Activity,0
623.38,0,2,0.67,0,Normal Legitimate Activity,0
581.19,0,1,8.64,0,Normal Legitimate Activity,0
567.9,0,4,2.88,0,Normal Legitimate Activity,0
611.24,0,0,8.19,0,Normal Legitimate Activity,0
905.66,0,2,1.2,0,Normal Legitimate Activity,0
321.47,0,1,11.35,0,Normal Legitimate Activity,0
11462.81,0,0,1.81,0,Normal Legitimate Activity,0
2174.71,0,2,7.32,0,Normal Legitimate Activity,0
822.7,0,0,9.33,0,Normal Legitimate Activity,0
1056.87,0,0,5.1,0,Normal Legitimate Activity,0
4161.86,0,2,3.87,0,Normal Legitimate Activity,0
282.62,0,1,1.32,0,Normal Legitimate Activity,0
244.53,0,0,2.0,0,Normal Legitimate Activity,0
2466.52,0,2,0.02,0,Normal Legitimate Activity,0
1586.51,0,2,3.07,0,Normal Legitimate Activity,0
729.71,0,1,0.94,0,Normal Legitimate Activity,0
1505.58,0,0,4.55,0,Normal Legitimate Activity,0
1392.77,0,3,5.9,0,Normal Legitimate Activity,0
3193.98,0,3,0.2,0,Normal Legitimate Activity,0
849.0,0,0,6.05,0,Normal Legitimate Activity,0
341.92,0,1,0.77,0,Normal Legitimate Activity,0
2472.66,0,3,0.34,0,Normal Legitimate Activity,0
1238.44,0,1,3.51,0,Normal Legitimate Activity,0
361.42,0,1,7.19,0,Normal Legitimate Activity,0
4065.97,0,3,2.01,0,Normal Legitimate Activity,0
699.4,0,4,7.77,0,Normal Legitimate Activity,0
449.68,0,2,3.41,0,Normal Legitimate Activity,0
995.27,0,0,0.77,0,Normal Legitimate Activity,0
460.47,0,2,0.76,1,Normal Legitimate Activity,0
695.27,0,2,0.53,0,Normal Legitimate Activity,0
2422.2,1,3,2.47,0,Normal Legitimate Activity,0
1103.18,0,1,4.55,0,Normal Legitimate Activity,0
2252.8,0,1,1.99,0,Normal Legitimate Activity,0
254.69,0,2,5.44,0,Normal Legitimate Activity,0
1207.33,0,3,7.75,0,Normal Legitimate Activity,0
591.44,0,2,4.69,0,Normal Legitimate Activity,0
794.36,0,4,0.23,0,Normal Legitimate Activity,0
639.8,0,3,1.78,0,Normal Legitimate Activity,0
2004.59,0,4,14.32,0,Normal Legitimate Activity,0
2061.69,0,2,7.56,0,Normal Legitimate Activity,0
1215.09,0,0,3.87,1,Normal Legitimate Activity,0
617.61,0,2,1.02,0,Normal Legitimate Activity,0
3333.96,0,2,0.17,0,Normal Legitimate Activity,0
942.45,0,2,5.23,0,Normal Legitimate Activity,0
371.61,0,3,1.66,0,Normal Legitimate Activity,0
981.78,0,1,0.43,0,Normal Legitimate Activity,0
506.24,0,0,2.63,0,Normal Legitimate Activity,0
438.02,0,3,12.54,0,Normal Legitimate Activity,0
3307.11,0,1,2.64,0,Normal Legitimate Activity,0
293.48,0,1,5.15,0,Normal Legitimate Activity,0
289.34,0,3,0.06,0,Normal Legitimate Activity,0
241.26,0,4,5.54,0,Normal Legitimate Activity,0
4409.37,0,1,0.34,0,Normal Legitimate Activity,0
969.3,0,0,7.13,0,Normal Legitimate Activity,0
804.33,1,2,7.77,0,Normal Legitimate Activity,0
3537.04,0,3,5.21,0,Normal Legitimate Activity,0
1287.94,0,3,0.87,0,Normal Legitimate Activity,0
2843.61,0,3,2.21,0,Normal Legitimate Activity,0
4226.18,1,3,8.56,0,Normal Legitimate Activity,0
